1.956379395e+02;-1.296728296e-04
1.958380280e+02;3.125797666e-04
1.960381317e+02;5.418959190e-04
1.962382660e+02;-7.029632106e-04
1.964384155e+02;2.962000435e-04
1.966385803e+02;-1.030557789e-03
1.968387604e+02;4.272378574e-04
1.970389709e+02;-1.128836069e-03
1.972391815e+02;1.033287728e-03
1.974394226e+02;-1.161595574e-03
1.976396790e+02;1.672097016e-03
1.978399506e+02;-7.684821030e-04
1.980402527e+02;1.098806621e-03
1.982405701e+02;-7.029632106e-04
1.984409027e+02;1.098806621e-03
1.986412506e+02;-7.029632106e-04
1.988416138e+02;6.565540098e-04
1.990420074e+02;-6.538240705e-04
1.992424011e+02;-9.691337618e-05
1.994428253e+02;-9.322793921e-04
1.996432800e+02;2.634405973e-04
1.998437347e+02;-7.848618552e-04
2.000442200e+02;3.617189359e-04
2.002447052e+02;-7.848618552e-04
2.004452209e+02;1.278983545e-03
2.006457672e+02;-1.177975326e-03
2.008463135e+02;2.196248155e-03
2.010468903e+02;-1.788119989e-04
2.012474823e+02;7.875917945e-04
2.014480896e+02;-1.161595574e-03
2.016487122e+02;3.453392128e-04
2.018493500e+02;-6.865835167e-04
2.020500183e+02;2.306811366e-04
2.022507019e+02;-1.374532003e-03
2.024514008e+02;6.688387657e-05
2.026521149e+02;-6.210646243e-04
2.028528595e+02;1.377261942e-03
2.030536041e+02;-1.423671143e-03
2.032543793e+02;1.622957876e-03
2.034551697e+02;-8.340010536e-04
2.036559906e+02;9.841484716e-04
2.038568115e+02;-1.390911755e-03
2.040576630e+02;-6.415392272e-05
2.042585297e+02;5.091364728e-04
2.044594116e+02;4.108581343e-04
2.046603088e+02;-1.177975326e-03
2.048612366e+02;9.964333003e-05
2.050621643e+02;-5.227862275e-04
2.052631226e+02;6.401742576e-04
2.054640961e+02;-1.341772499e-03
2.056651001e+02;3.617189359e-04
2.058661041e+02;-1.046937425e-03
2.060671387e+02;6.565540098e-04
2.062681885e+02;-1.292633358e-03
2.064692535e+02;-1.501474890e-05
2.066703339e+02;-1.292633358e-03
2.068714447e+02;6.893134560e-04
2.070725708e+02;1.066047116e-03
2.072737122e+02;9.677687776e-04
2.074748688e+02;-1.440050895e-03
2.076760406e+02;-3.262295504e-04
2.078772278e+02;-1.374532003e-03
2.080784454e+02;9.022498853e-04
2.082796783e+02;-9.486590861e-04
2.084809265e+02;4.599973036e-04
2.086821899e+02;-9.650388383e-04
2.088834839e+02;1.979216904e-04
2.090847931e+02;-1.374532003e-03
2.092861176e+02;1.786755049e-03
2.094874573e+02;-1.440050895e-03
2.096888123e+02;5.910351174e-04
2.098901825e+02;-9.322793921e-04
2.100915833e+02;2.634405973e-04
2.102929993e+02;-2.443309058e-04
2.104944305e+02;2.634405973e-04
2.106958771e+02;-1.407291391e-03
2.108973541e+02;-3.139447290e-05
2.110988312e+02;-6.538240705e-04
2.113003387e+02;1.770375413e-03
2.115018616e+02;-6.046848721e-04
2.117034149e+02;1.557438867e-03
2.119049683e+02;3.412443039e-05
2.121065521e+02;7.875917945e-04
2.123081360e+02;-3.589889966e-04
2.125097504e+02;-1.501474890e-05
2.127113953e+02;-4.900267813e-04
2.129130402e+02;1.246224158e-03
2.131147156e+02;-5.391659797e-04
2.133163910e+02;8.039715467e-04
2.135180969e+02;-1.460525527e-04
2.137198181e+02;9.677687776e-04
2.139215698e+02;-8.503807476e-04
2.141233215e+02;2.306811366e-04
2.143251038e+02;-1.292633358e-03
2.145269012e+02;6.729337038e-04
2.147287140e+02;-1.210734714e-03
2.149305420e+02;9.841484716e-04
2.151324005e+02;-1.096076681e-03
2.153342743e+02;1.786755049e-03
2.155361481e+02;-3.098497982e-04
2.157380524e+02;1.160230604e-04
2.159399872e+02;-9.486590861e-04
2.161419220e+02;2.470608742e-04
2.163438873e+02;-1.390911755e-03
2.165458679e+02;1.246224158e-03
2.167478638e+02;-3.426092735e-04
2.169498749e+02;1.459160587e-03
2.171519012e+02;-6.210646243e-04
2.173539581e+02;3.617189359e-04
2.175560150e+02;-1.046937425e-03
2.177581024e+02;-1.951917366e-04
2.179602051e+02;-1.046937425e-03
2.181623383e+02;3.780986590e-04
2.183644714e+02;-1.030557789e-03
2.185666351e+02;1.246224158e-03
2.187688141e+02;-8.340010536e-04
2.189710083e+02;2.143014135e-04
2.191732178e+02;-6.374443183e-04
2.193754425e+02;2.143014135e-04
2.195776978e+02;-1.505569788e-03
2.197799683e+02;5.255162250e-04
2.199822540e+02;-2.770903520e-04
2.201845551e+02;1.131566009e-03
2.203868713e+02;-6.702037645e-04
2.205892181e+02;2.962000435e-04
2.207915802e+02;-3.262295504e-04
2.209939423e+02;1.770375413e-03
2.211963348e+02;-1.325392863e-03
2.213987579e+02;1.590198372e-03
2.216011810e+02;3.453392128e-04
2.218036346e+02;1.364977152e-06
2.220061035e+02;-1.145215821e-03
2.222085876e+02;2.306811366e-04
2.224110870e+02;-1.227114466e-03
2.226136017e+02;2.634405973e-04
2.228161469e+02;-1.325392863e-03
2.230186920e+02;9.350093314e-04
2.232212677e+02;-5.883051199e-04
2.234238586e+02;9.186296375e-04
2.236264648e+02;-1.210734714e-03
2.238291016e+02;-1.951917366e-04
2.240317383e+02;-8.503807476e-04
2.242344055e+02;5.418959190e-04
2.244370880e+02;-1.063317177e-03
2.246397858e+02;-3.139447290e-05
2.248425140e+02;-1.177975326e-03
2.250452423e+02;5.910351174e-04
2.252480011e+02;-2.770903520e-04
2.254507751e+02;9.022498853e-04
2.256535645e+02;-1.096076681e-03
2.258563690e+02;1.115186373e-03
2.260591888e+02;-3.589889966e-04
2.262620392e+02;-1.788119989e-04
2.264648895e+02;-8.667604998e-04
2.266677704e+02;-1.501474890e-05
2.268706665e+02;6.401742576e-04
2.270735931e+02;2.962000435e-04
2.272765198e+02;3.412443039e-05
2.274794769e+02;7.384526543e-04
2.276824493e+02;-7.029632106e-04
2.278854218e+02;9.964333003e-05
2.280884399e+02;-1.440050895e-03
2.282914581e+02;9.964333003e-05
2.284944916e+02;-1.128836069e-03
2.286975555e+02;2.470608742e-04
2.289006348e+02;-7.684821030e-04
2.291037292e+02;-3.589889966e-04
2.293068390e+02;1.979216904e-04
2.295099640e+02;1.835894305e-03
2.297131195e+02;-1.341772499e-03
2.299162903e+02;3.944783821e-04
2.301194611e+02;-9.977982845e-04
2.303226624e+02;6.401742576e-04
2.305258942e+02;-1.161595574e-03
2.307291260e+02;8.039715467e-04
2.309323883e+02;-8.503807476e-04
2.311356506e+02;5.910351174e-04
2.313389435e+02;-5.391659797e-04
2.315422516e+02;1.651622297e-04
2.317455750e+02;-1.554708928e-03
2.319489288e+02;1.651622297e-04
2.321522827e+02;-1.624322758e-04
2.323556671e+02;2.245387295e-03
2.325590668e+02;-4.900267813e-04
2.327624817e+02;2.143014135e-04
2.329659119e+02;-1.292633358e-03
2.331693726e+02;5.255162250e-04
2.333728333e+02;-5.883051199e-04
2.335763245e+02;-1.624322758e-04
2.337798309e+02;-4.572673352e-04
2.339833527e+02;-2.607106289e-04
2.341868896e+02;-1.014178037e-03
2.343904572e+02;1.328122802e-03
2.345940247e+02;-1.624322758e-04
2.347976227e+02;1.016907976e-03
2.350012360e+02;-2.934700751e-04
2.352048645e+02;6.401742576e-04
2.354085083e+02;-7.684821030e-04
2.356121826e+02;1.180705265e-03
2.358158569e+02;2.470608742e-04
2.360195618e+02;1.278983545e-03
2.362232819e+02;-1.501474890e-05
2.364270172e+02;7.712121005e-04
2.366307678e+02;-1.259873854e-03
2.368345490e+02;-3.139447290e-05
2.370383301e+02;-1.538329292e-03
2.372421417e+02;1.364977152e-06
2.374459686e+02;-1.177975326e-03
2.376498108e+02;2.470608742e-04
2.378536682e+02;-6.702037645e-04
2.380575562e+02;1.197084901e-03
2.382614441e+02;-1.145215821e-03
2.384653625e+02;9.677687776e-04
2.386692963e+02;-1.145215821e-03
2.388732452e+02;3.944783821e-04
2.390772095e+02;-1.489190035e-03
2.392811890e+02;9.964333003e-05
2.394851990e+02;-5.719254259e-04
2.396892090e+02;8.694904391e-04
2.398932495e+02;1.160230604e-04
2.400973053e+02;1.324027835e-04
2.403013763e+02;-9.650388383e-04
2.405054779e+02;-1.788119989e-04
2.407095795e+02;-4.245078890e-04
2.409137115e+02;-1.624322758e-04
2.411178589e+02;-4.081281659e-04
2.413220215e+02;1.033287728e-03
2.415261993e+02;-7.521024090e-04
2.417303925e+02;7.875917945e-04
2.419346008e+02;-1.079696929e-03
2.421388397e+02;3.944783821e-04
2.423430939e+02;-1.145215821e-03
2.425473633e+02;1.868653693e-03
2.427516479e+02;-8.340010536e-04
2.429559479e+02;-2.279511828e-04
2.431602631e+02;-8.831401938e-04
2.433646088e+02;1.344502438e-03
2.435689545e+02;-1.227114466e-03
2.437733307e+02;1.651622297e-04
2.439777222e+02;-3.098497982e-04
2.441821289e+02;3.289594897e-04
2.443865662e+02;-1.243494218e-03
2.445910034e+02;1.000528224e-03
2.447954712e+02;-1.112456317e-03
2.449999542e+02;3.289594897e-04
2.452044373e+02;-1.554708928e-03
2.454089661e+02;1.033287728e-03
2.456134949e+02;-5.719254259e-04
2.458180389e+02;-1.951917366e-04
2.460226135e+02;-1.177975326e-03
2.462271881e+02;7.548323483e-04
2.464317932e+02;-9.486590861e-04
2.466364136e+02;1.180705265e-03
2.468410492e+02;-6.702037645e-04
2.470457153e+02;-2.934700751e-04
2.472503815e+02;-6.046848721e-04
2.474550781e+02;9.841484716e-04
2.476597900e+02;-1.030557789e-03
2.478645020e+02;1.651622297e-04
2.480692444e+02;-8.503807476e-04
2.482740173e+02;1.324027835e-04
2.484787903e+02;-9.322793921e-04
2.486835938e+02;-2.770903520e-04
2.488883972e+02;-1.132930993e-04
2.490932312e+02;1.180705265e-03
2.492980804e+02;-5.064065335e-04
2.495029449e+02;1.160230604e-04
2.497078247e+02;-7.684821030e-04
2.499127350e+02;-9.691337618e-05
2.501176453e+02;-1.194354962e-03
2.503225861e+02;9.186296375e-04
2.505275421e+02;-4.245078890e-04
2.507325134e+02;1.442780835e-03
2.509375000e+02;-6.538240705e-04
2.511425018e+02;-3.139447290e-05
2.513475342e+02;-1.358152251e-03
2.515525665e+02;1.147945761e-03
2.517576294e+02;-4.777419963e-05
2.519627075e+02;1.066047116e-03
2.521678009e+02;-9.814185323e-04
2.523729095e+02;1.180705265e-03
2.525780334e+02;-1.145215821e-03
2.527831879e+02;1.324027835e-04
2.529883575e+02;-8.340010536e-04
2.531935272e+02;-1.501474890e-05
2.533987274e+02;-7.357226568e-04
2.536039429e+02;1.033287728e-03
2.538091736e+02;-1.390911755e-03
2.540144348e+02;6.729337038e-04
2.542196960e+02;-1.325392863e-03
2.544249878e+02;1.364977152e-06
2.546302948e+02;-6.865835167e-04
2.548356171e+02;9.841484716e-04
2.550409546e+02;-2.934700751e-04
2.552463074e+02;1.541059231e-03
2.554516754e+02;1.324027835e-04
2.556570740e+02;8.531106869e-04
2.558624725e+02;-4.777419963e-05
2.560679016e+02;-2.607106289e-04
2.562733459e+02;-1.112456317e-03
2.564787903e+02;2.327285940e-03
2.566842957e+02;-8.667604998e-04
2.568897705e+02;1.311743050e-03
2.570952759e+02;-1.292633358e-03
2.573008118e+02;1.360882190e-03
2.575063782e+02;-9.322793921e-04
2.577119446e+02;1.328122802e-03
2.579175110e+02;-1.063317177e-03
